Name_paper_1_2,Name,J2000,Detection,Compact_0_Extended_1,RA,Dec,Ra_degrees,Dec_degrees,z,D_L,S_cont,Radio_Power,FIRST_peak[mJy],FIRST_integr[mJy],FIRST_Ratio,NVSS_major_[degrees],NVSS_minor_[degrees],NVSS_minor_[arcsec],NVSS_major_[arcsec],NVSS_ratio,NVSS_beam_limit_[kpc],WSRT_beam_limit_[kpc],FIRST_beam_limit_[kpc],FIRST_major_dc_[arcsec],FIRST_minor_dc_[arcsec],FIRST_major_dc_[kpc],R_FIRST-R_g,FIRST_minor_dc_[kpc],FIRST_pa_[degrees],W1-W2,W2-W3,W3-W4,eW1-W2,eW2-W3,eW3-W4,W1mag,W2mag,W3mag,W4mag,W4_flux,W4_lum,W4_nuLum,absW1mag,absW2mag,absW3mag,absW4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,WISE_type,Kmag_[2MASS],absKmag,e_Kmag_[2MASS],errHalfMaj,errHalfMin,errPosAng,SpObjID,spType,spCl,subClass,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,i_u_[degrees],i_g_[degrees],i_r_[degrees],i_i_[degrees],i_z_[degrees],deVPhi_u_[degrees],deVPhi_g_[degrees],deVPhi_r_[degrees],deVPhi_i_[degrees],deVPhi_z_[degrees],PA_u-PA_FIRST,PA_g-PA_FIRST,cos_PA_diff,PA_r-PA_FIRST,PA_i-PA_FIRST,PA_z-PA_FIRST,deVRad_u_[arcsec],deVRad_g_[arcsec],deVRad_r_[arcsec],deVRad_i_[arcsec],deVRad_z_[arcsec],deVRad_u_[kpc],deVRad_g_[kpc],deVRad_r_[kpc],deVRad_i_[kpc],deVRad_z_[kpc],deVRadErr_u_[arcsec],deVRadErr_g_[arcsec],deVRadErr_r_[arcsec],deVRadErr_i_[arcsec],deVRadErr_z_[arcsec],RMS_[mJy],3*RMS_[mJy],3*RMS_[tau],tau_[-],tau_dv[kms],NHI,w50_[km/s],dw50_[km/s],w20_[km/s],dw20_[km/s],cen_[km/s],dcen_[km/s],peak_pos_[km/s],NVSS[best_Jy],radclas[best],FIRST[[best_Jy],off_First[best],rad_agn[best],main_samp[best],lerg[best],herg[best],g-r,u-r,g,i,r,abs_R,u,z_old,e_g-r,err_u-r,err_g,err_i,err_r,err_u,err_z,lgm_tot_p50,lgm_fib_p50,sfr_tot_p50,sfr_fib_p50,specsfr_tot_p50,specsfr_fib_p50,lgLOIII,lgRadio
11,2000,J080601.51+190614.7,1,1,08:06:02,+19:06:15,121.5083333,19.10416667,0.097882,449.8701338,142,24.53637362,84.38999939,93.08000183,0.9066394255,0.014641472,0.012991017,46.7676612,52.7092992,1.127045866,95.37574454,54.28401401,9.771122522,2.05,1.36,3.709407538,-5.786485986,2.460875328,42.400002,0.24499989,2.078,2.2339997,0.03397057633,0.06519202582,0.2110094813,12.403,12.158,10.08,7.846,0.006023303819,1.46E+30,43.29831807,-25.86243593,-26.10743582,-28.18543589,-30.41943562,0.025,0.023,0.061,0.202,2,13.211,-25.05443537,0.044,0.006,0.006,90,2165238342571026432,QA,GALAXY,AGN,0.647631,0.800901,0.833307,0.884601,0.917383,0.092569,0.010979,0.008524888,0.008436408,0.020355,49.63677336,36.78377214,33.56003917,27.79753985,49.63677336,145.102936,-30.200495,-32.978584,141.859528,131.911285,102.702934,72.600497,0.9414583734,75.378586,99.459526,89.511283,9.401099,5.247895,4.186445,3.599038,3.045374,17.01097966,9.495893523,7.575234634,6.512340974,5.510504163,1.632864,0.071441,0.040924,0.037235,0.082903,1.026583784,3.079751351,0.02192703986,0.09899999946,18.16842379,21.53420867,189.8899994,9.43999958,266.2200012,9.539999962,104.0500031,4.53000021,53.77999878,0.163,2,0.1133,1.03,1,1,0,1,0.969059,2.959624,16.583755,15.135347,15.614696,-22.65073981,18.57432,14.776136,0.005364019125,0.2814050896,0.0043114075,0.003000735,0.0031913111,0.03958932,0.006014652,11.399254,10.762322,-0.6897286,-0.9973798,-12.156097,-11.799509,40.88464613,40.68250166
12,27,J080624.94+172503.7,0,1,08:06:25,+17:25:04,121.6041667,17.41777778,0.1041438,480.6321002,37.44039312,24.0148769,34.25,38.8939,0.880600814,0.01308333333,0.01277777778,46,47.1,1.023913043,90.02378539,57.3399907,10.32119833,2.34,1.58,4.47251911,-14.42830147,3.019906259,16.1,0.048999786,1.3550005,2.995,0.0432781707,0.2442396345,"""""",13.307,13.258,11.903,8.908,0.002264826045,6.26E+29,42.93096937,-25.1020637,-25.15106349,-26.50606399,-29.50106387,0.028,0.033,0.242,"""""",1,14.435,-23.97406344,0.096,0.014,0.013,90,2165119045559412736,GALAXY,GALAXY,"""""",0.799924,0.739619,0.731225,0.740336,0.738812,0.278246,0.021311,0.015053,0.014255,0.040724,36.8771545,42.30102968,43.01081134,42.23995452,36.8771545,50.235172,64.028282,62.910297,67.128601,62.434929,34.135172,47.928282,0.6935492306,46.810297,51.028601,46.334929,22.397831,9.888816,9.473581,8.991417,9.815186,42.80971404,18.90082058,18.10716821,17.18559224,18.76008913,9.070777,0.350174,0.243535,0.205584,0.700689,0.8849999905,2.654999971,0.07176426498,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0406,1,0.0389,0.16,1,1,1,0,1.0722455,2.9972015,17.04852,15.461304,15.9762745,-22.43278936,18.973476,15.077934,0.009778716532,0.4347417079,0.008059199,0.0051964927,0.0055382857,0.09448484,0.014205387,11.343937,10.351015,-1.07503,-1.1295252,-12.475301,-11.524312,39.30624615,40.16100494
13,3000,J080938.88+345537.2,1,1,08:09:39,+34:55:37,122.4125,34.92694444,0.082493,375.1822447,142.3200073,24.37966147,149.7899933,154.8500061,0.9673231345,0.01498617,0.01303674,46.932264,53.950212,1.149533549,83.7452352,46.56806642,8.382251956,1.34,0.44,2.080040352,-0.4541286274,0.6829983038,158.399994,0.32900047,1.691,1.9089994,0.03471311128,0.0661286625,0.2838538488,12.319,11.99,10.299,8.39,0.00364951128,6.15E+29,42.92302824,-25.55221114,-25.88121162,-27.5722116,-29.48121104,0.026,0.023,0.062,0.277,2,13.226,-24.64521156,0.04,0.002,0.002,90,1004337666294048768,GALAXY,GALAXY,BROADLINE,0.884833,0.921339,0.841997,0.888985,0.917875,0.120901,0.012828,0.00893237,0.009364092,0.019294,27.76902277,22.87737372,32.64839741,27.25402173,27.76902277,-31.621897,111.411697,109.357513,111.502487,114.25032,190.021891,46.988297,0.9908213714,49.042481,46.897507,44.149674,0.216902,1.632558,2.29091,2.210812,1.569101,0.3366902248,2.534168979,3.556108302,3.431774669,2.435666653,0.024756,0.031473,0.026731,0.023788,0.040573,0.4142972973,1.242891892,0.00854987991,0.008999999613,0.7076885353,20.1302411,82.40000153,24.38999939,108.1500015,25.70000076,-243.2899933,9.149999619,-209.1799927,0.2597,4,0.1549,0.16,1,1,1,0,0.85651,2.153166,16.697012,15.424404,15.840502,-22.03070939,17.993668,15.0786705,0.005285044864,0.1861374414,0.0041702036,0.0032764808,0.0032467062,0.017318303,0.0055053416,11.198301,10.630355,0.7394664,0.42449266,-10.52454,-10.249619,39.8729788,40.5257895
14,28,J081040.29+481233.1,0,0,08:10:40,+48:12:33,122.6666667,48.20916667,0.07748982,351.2103216,73.17555696,24.03341153,46.66999817,47.44415,0.9836828812,0.01344444444,0.01308333333,47.1,48.4,1.027600849,70.98411103,43.99841593,7.919714867,1.04,0,1.525278363,-2.385402041,0,106.800003,0.67599964,3.6890001,3.0839996,0.03405877252,0.0284253405,0.03498571147,12.367,11.691,8.002,4.918,0.0893376983,1.32E+31,44.25447828,-25.36083673,-26.03683637,-29.7258365,-32.80983613,0.026,0.022,0.018,0.03,0,13.121,-24.60683606,0.045,0.003,0.003,90,493314065351862272,GALAXY,GALAXY,AGN_BROADLINE,0.499756,0.411636,0.442032,0.43717,0.409286,0.068855,0.007524502,0.006861744,0.00632896,0.012431,60.0161416,65.69235273,63.76639723,64.07654506,60.0161416,21.048351,16.258446,17.765419,18.220142,17.217407,85.751652,90.541557,0.844786671,89.034584,88.579861,89.582596,3.018933,2.666469,2.254985,2.167541,2.014287,4.427608993,3.910680404,3.307192265,3.178945682,2.954181241,0.405536,0.036852,0.027149,0.023677,0.063445,1.960000038,5.880000114,0.08145045814,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0378,1,0.0491,0.31,1,1,0,1,0.838958,2.685144,16.833952,15.512642,15.994994,-21.73284235,18.680138,15.1795635,0.005456761841,0.2293083295,0.0042527984,0.0033286193,0.0034190577,0.02628531,0.0061896686,10.93106,10.50482,-0.42494398,-1.0307838,-11.420329,-11.553191,40.57474725,40.17953957
15,29,J081601.88+380415.4,0,1,08:16:02,+38:04:15,124.0083333,38.07083333,0.1727472,832.7967811,67.85710156,24.75058434,33.63000107,157.259,0.2138510423,0.01377777778,0.01297222222,46.7,49.6,1.062098501,145.6085147,88.06966614,15.85253991,12.12,8.74,35.58014478,20.03596907,25.65762873,101.900002,0.283,1.2740002,2.7230005,0.04123105794,0.2470809648,"""""",13.423,13.14,11.866,9.143,0.001824042646,1.51E+30,43.31442204,-26.17969485,-26.46269485,-27.73669501,-30.45969554,0.026,0.032,0.245,"""""",1,14.39,-25.21269485,0.086,0.008,0.008,90,1005536962142038016,GALAXY,GALAXY,AGN,0.68411,0.71869,0.698103,0.710205,0.70965,0.222167,0.025054,0.012799,0.011603,0.026729,46.83434617,44.05356994,45.72499513,44.74840286,46.83434617,-6.41885,18.632587,18.933968,18.648315,20.172722,108.318852,83.267415,0.01520909346,82.966034,83.251687,81.72728,7.381149,5.294959,5.29755,5.405846,4.721099,21.66851094,15.54417571,15.551782,15.86970175,13.85952042,2.786046,0.180207,0.094508,0.094548,0.210652,0.9950000048,2.985000134,0.04431520094,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.4075,2,0.1573,0.33,1,1,1,0,1.21668,2.985338,17.681604,15.974395,16.464924,-23.13777119,19.450262,15.664333,0.009960822929,0.3870306643,0.008700741,0.004625661,0.004849237,0.07488461,0.009175249,11.621341,10.791175,-0.22489353,-0.5062836,-11.9161415,-11.346765,40.27856622,40.89671237
16,37000,J081827.34+281402.8,0,0,08:18:27,+28:14:03,124.6125,28.23416667,0.225235,1119.741355,46.63000107,24.84481182,80.90000153,84.12000275,0.9617213372,0.013073497,0.012590849,45.3270564,47.0645892,1.038333237,170.1954982,108.4863383,19.5275409,1.12,1.03,4.050156648,3.520027307,3.724697512,180,0.724,2.118,2.3669996,0.04468780675,0.1266491258,0.3829529952,13.882,13.158,11.04,8.673,0.002812125596,4.22E+30,43.75957913,-26.36358862,-27.0875886,-29.20558863,-31.57258825,0.029,0.034,0.122,0.363,0,13.588,-26.65758829,"""""",0.003,0.003,90,1358003557726447616,QSO,GALAXY,"""""",0.399358,0.959376,0.877635,0.999793,0.891411,0.895825,0.096993,0.047146,0.049037,0.140192,66.46194991,16.38740842,28.64162229,1.165816761,66.46194991,38.097168,-24.873972,66.093689,123.526955,92.920143,141.902832,204.873972,0.7835424431,113.906311,56.473045,87.079857,0.082583,0.146598,0.244875,0.215287,0.217547,0.2986375759,0.5301293409,0.8855197366,0.7785232773,0.7866959148,0.026589,0.016619,0.007758557,0.008499328,0.027228,0.7136348759,2.140904628,0.04699999839,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0636,1,0.0841,0.14,1,0,0,0,0.452859,0.925455,17.897224,17.133621,17.444365,-22.80122359,18.36982,16.887484,0.007788031952,0.1726301791,0.00565674,0.0054972456,0.0053530117,0.014886262,0.011701914,"""""","""""","""""","""""","""""","""""","""""",40.99093985
17,38000,J081854.09+224744.8,0,1,08:18:54,+22:47:45,124.725,22.79583333,0.095831,439.8036591,194,24.65223036,112.4899979,187,0.6015507907,0.014388613,0.01284115,46.22814,51.7990068,1.120508132,91.97461396,53.26817229,9.588271013,5.62,3.09,9.978904073,5.116471667,5.486621594,154.399994,0.18700027,1.7739992,2.040001,0.03679673988,0.1045466442,0.3941598787,12.764,12.577,10.803,8.763,0.00258842171,5.99E+29,42.91186169,-25.45229425,-25.63929453,-27.41329374,-29.45329466,0.025,0.027,0.101,0.381,2,13.556,-24.66029444,0.069,0.003,0.003,90,2168526157182429184,GALAXY,GALAXY,BROADLINE,0.761397,0.808798,0.842813,0.84548,0.80412,0.126972,0.012964,0.00944341,0.009153338,0.019652,40.41249042,36.02134153,32.56163145,32.27659957,40.41249042,5.399269,-19.248772,-26.4391,-22.310432,-19.860647,149.000725,173.648766,0.6515503061,180.839094,176.710426,174.260641,4.704076,2.738464,2.554971,2.556751,2.152944,8.352584361,4.862432406,4.536621181,4.539781759,3.822779731,0.94809,0.04425,0.038926,0.036945,0.049023,0.707435302,2.122305906,0.01099999994,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.2826,2,0.187,1.4,1,1,1,0,1.039234,3.100333,17.030273,15.517311,15.991039,-22.22525519,19.091372,15.179926,0.005637165947,0.2828795067,0.0045133494,0.0031738998,0.003377472,0.040004704,0.006255919,11.286072,10.717433,-1.3936356,-1.8393251,-12.723232,-12.603884,40.08271911,40.7983584
18,39000,J082028.10+485347.4,0,1,08:20:28,+48:53:48,125.1166667,48.89666667,0.132447,622.6526958,124,24.75982438,68.51999664,184.2599945,0.3718658346,0.013093973,0.012874269,46.3473684,47.1383028,1.017065357,110.9580741,70.61650559,12.71097101,11.12,3.33,26.17518447,8.658720242,7.838431941,122.099998,0.14799976,0.6359997,3.6080008,0.04101219191,0.280503129,"""""",12.929,12.781,12.145,8.537,0.003187388245,1.48E+30,43.30423569,-26.04222946,-26.19022923,-26.82622891,-30.43422966,0.029,0.029,0.279,"""""",1,13.866,-25.10522919,0.079,0.006,0.006,90,498855603771303936,GALAXY,GALAXY,"""""",0.433483,0.78211,0.797873,0.80016,0.839688,0.15306,0.017698,0.010925,0.010047,0.024541,64.31119597,38.54582695,37.07253384,36.85461605,64.31119597,83.942322,89.116776,89.280701,85.298302,80.31311,38.157676,32.983222,0.003500855542,32.819297,36.801696,41.786888,8.474844,7.441517,6.882503,7.075591,5.648787,19.94879562,17.51646423,16.20061039,16.65511705,13.29658663,2.637113,0.213413,0.103436,0.105237,0.186851,1.060816318,3.182448953,0.02600000054,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1881,1,0.1843,0.15,1,1,1,0,1.164211,3.373907,16.91563,15.251559,15.751419,-23.21981036,19.125326,14.864601,0.007108241764,0.380151008,0.006001521,0.0036227943,0.003809048,0.07225014,0.007373534,11.700917,10.801276,-0.1921244,-1.1738739,-11.950467,-12.064078,39.75606709,40.90595242
19,220,J082133.60+470237.3,1,1,08:21:33,+47:02:37,125.3875,47.04361111,0.128009,600.0691581,1239.98785,25.727731,353.5299988,962.86,0.367166565,0.01316666667,0.01286111111,46.3,47.4,1.023758099,108.3750685,68.59181548,12.34652679,0,0,0,-4.770437301,0,0,0.6350002,2.078,1.6660004,0.03748332947,0.07783315507,0.4282674211,13.298,12.663,10.585,8.919,0.002241996751,9.66E+29,43.11934657,-25.59300619,-26.22800642,-28.30600649,-29.97200686,0.026,0.027,0.073,0.422,0,14.224,-24.66700655,0.074,0.006,0.006,90,496646409949308928,GALAXY,QSO,STARBURST_BROADLINE,0.838982,0.968304,0.951275,0.910395,0.999812,0.211921,3.14E-04,0.019922,0.018367,0.084964,32.96722305,14.46417609,17.9594461,24.44000521,32.96722305,44.554829,-4.516613,83.986465,54.811947,-1.542816,44.554829,4.516613,0.1945277503,83.986465,54.811947,1.542816,1.16693,2.086446,2.259884,1.855705,1.879553,2.668061575,4.770437301,5.166984878,4.242872498,4.297398419,0.263374,0.085694,0.050138,0.040006,0.109501,0.699000001,2.097000122,0.001691622444,0.00384176,0.5624680861,19.46228988,41.46562968,3.327925559,47.23621719,4.348315194,-254.3340684,12,-254.3340684,"""""","""""","""""","""""","""""","""""","""""","""""",0.966911,2.427505,17.860628,16.369953,16.893717,-21.99728953,19.321222,16.086456,0.00900953567,0.2893484381,0.0074084466,0.0047544064,0.005127051,0.041848116,0.011247613,11.103153,10.589724,0.4227436,-0.06568422,-10.726899,-10.698259,40.84060166,41.87385903
20,30,J082209.54+470552.9,0,0,08:22:10,+47:05:53,125.5416667,47.09805556,0.1270814,595.3689304,54.94873598,24.36744099,49.93999863,52.63348,0.9488257023,0.01275,0.01255555556,45.2,45.9,1.015486726,104.2949197,68.16661416,12.26999055,1.41,1.08,3.20383079,-15.9902972,2.453998207,9.8,0.11300087,1.4029999,3.2459993,0.04060788367,0.2045189546,"""""",13.185,13.072,11.669,8.423,0.003540256374,1.50E+30,43.31091602,-25.68893042,-25.80193129,-27.20493116,-30.4509305,0.025,0.032,0.202,"""""",1,14.001,-24.87293043,0.067,0.074,0.072,90,496651082873726976,ROSAT_D,GALAXY,STARFORMING_BROADLINE,0.790005,0.822416,0.58448,0.645221,0.650002,0.172714,0.029757,0.009760016,0.009992111,0.024904,37.81402125,34.67261893,54.23373711,49.81775269,37.81402125,52.730095,53.07505,56.262974,59.229809,58.552254,42.930095,43.27505,0.7601534007,46.462974,49.429809,48.752254,7.275066,8.4473,12.194077,10.032954,10.30209,16.5305539,19.19412799,27.7076314,22.79708347,23.4086198,1.828208,0.32839,0.260212,0.147793,0.402018,0.9789999723,2.936999798,0.05393169855,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.054,1,0.0526,0.03,1,0,1,0,1.514976,2.740124,17.200605,15.131985,15.685629,-23.18830184,18.425753,14.84811,0.01058431916,0.3245777483,0.009588175,0.0041977945,0.0044827126,0.05266531,0.010210605,11.690132,10.434475,0.3633353,-0.69216883,-11.392763,-11.180292,40.70334743,40.51356903
21,31,J082440.14+410305.6,0,1,08:24:40,+41:03:06,126.1666667,41.05166667,0.05798609,259.2351559,75.92587173,23.78568854,36.49000168,82.00181,0.4449901981,0.01291666667,0.01272222222,45.8,46.5,1.015283843,52.2109748,33.68449987,6.063209977,8.53,3.61,9.57762583,2.69716364,4.053368033,175.699997,-0.043999672,0.78399944,2.9379997,0.03546829617,0.1701558081,"""""",12.205,12.249,11.465,8.527,0.003216878638,2.59E+29,42.54713145,-24.86346956,-24.81946989,-25.60346934,-28.54146906,0.023,0.027,0.168,"""""",1,13.145,-23.92346903,0.058,0.004,0.004,90,856847013524826112,GALAXY,GALAXY,"""""",0.891101,0.880775,0.887067,0.884128,0.898691,0.084954,0.008636643,0.006744399,0.006617248,0.013092,26.98807426,28.26400703,27.49302976,27.85559703,26.98807426,-39.696877,-35.176453,-37.242981,-36.248505,-37.196552,215.396874,210.87645,0.9250070381,212.942978,211.948502,212.896549,6.953341,6.127859,5.813329,5.712628,5.532643,7.807327134,6.88046219,6.527302665,6.414233904,6.212143747,0.719435,0.080681,0.051904,0.048795,0.087084,0.871999979,2.615999937,0.03465404071,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0813,1,0.082,1.02,1,1,1,0,0.954347,2.973876,15.823655,14.428491,14.869308,-22.19916149,17.843184,14.066888,0.003974005339,0.213627032,0.0031196019,0.0024122868,0.0024618697,0.022815224,0.0040322333,11.179464,10.410909,-1.2946032,-2.1977718,-12.510476,-12.698438,39.49213614,39.93181657
22,32,J082814.20+415351.9,0,1,08:28:14,+41:53:52,127.0583333,41.89777778,0.2259919,1123.976023,84.47371423,25.10614664,37.74000168,78.69127,0.4795957884,0.01294444444,0.01286111111,46.3,46.6,1.006479482,168.9439441,108.7621958,19.57719524,6.29,4.96,22.8038069,19.77467099,17.9820165,39.099998,0.40200043,0.7460003,3.738,0.04675467764,0.4792796517,"""""",13.678,13.276,12.53,8.792,0.002520199499,3.81E+30,43.71525799,-26.57578478,-26.97778521,-27.7237855,-31.46178542,0.031,0.035,0.478,"""""",1,14.132,-26.12178527,"""""",0.007,0.007,90,856840966210873344,GALAXY,GALAXY,"""""",0.099872,0.778187,0.809852,0.84474,0.823664,19.050566,0.047014,0.02809,0.028473,0.070054,84.26820028,38.90512275,35.91852606,32.35591028,84.26820028,120.663635,129.560333,117.465836,116.182159,123.792633,81.563637,90.460335,0.7985872835,78.365838,77.082161,84.692635,0.180714,0.83553,1.506612,1.483231,1.55582,0.6551617148,3.029135914,5.462080976,5.377315346,5.64047998,0.181055,0.055682,0.053536,0.048288,0.145002,0.8550000191,2.565000057,0.03051918691,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0907,1,0.0787,0.7,1,1,1,0,1.07142,2.05955,18.55521,17.002472,17.48379,-22.76999523,19.54334,16.683064,0.0119483823,0.2991045681,0.009951541,0.006300163,0.006612917,0.044709906,0.013763661,11.489011,10.935354,1.0404476,0.69266886,-10.479939,-10.288107,40.04347482,41.25227467
23,40000,J082904.82+175415.8,0,1,08:29:05,+17:54:16,127.2708333,17.90444444,0.089467,408.788462,190,24.57966181,188.4499969,231.8000031,0.8129853083,0.0147842355,0.01314393,47.318148,53.2232478,1.124795666,88.86826653,50.09179458,9.016523025,3.59,1.2,5.994317942,0.4159704675,2.003671863,120.599998,0.34500027,2.144,2.145,0.0339411261,0.06555150918,0.235053178,12.619,12.274,10.13,7.985,0.005299498752,1.06E+30,43.15954103,-25.43849271,-25.78349298,-27.92749303,-30.07249301,0.024,0.024,0.061,0.227,2,13.604,-24.45349306,0.059,0.003,0.002,90,2559194739735816192,GALAXY,GALAXY,AGN,0.892822,0.806382,0.782375,0.780657,0.799311,0.087778,0.009983258,0.007575325,0.007775768,0.017756,26.76997138,36.25606569,38.52145453,38.67923088,26.76997138,137.160782,92.394348,85.293137,88.797623,86.690475,16.560784,28.20565,0.9976421893,35.306861,31.802375,33.909523,0.530017,3.340875,4.235245,4.30982,3.669242,0.884983423,5.578347474,7.071700752,7.196220604,6.126630551,0.054502,0.042594,0.043549,0.047073,0.094097,0.7554581919,2.266374576,0.0120000001,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.3288,4,0.2318,0.66,1,1,1,0,0.874053,2.201421,16.495586,15.200156,15.621533,-22.43596015,17.822954,14.865566,0.005090208287,0.1938385701,0.0039624446,0.0031846662,0.0031951922,0.018781591,0.0058286986,"""""","""""","""""","""""","""""","""""","""""",40.72578985
24,41000,J083138.83+223422.9,0,1,08:31:39,+22:34:23,127.9125,22.57305556,0.086882,396.285326,92.55999756,24.24035027,72.58000183,92.84999847,0.7816909319,0.01956345,0.013657091,49.1655276,70.42842,1.432475627,114.5423293,48.79095513,8.782371923,3.95,1.4,6.424142502,0.8967778327,2.2769112,36.200001,0.08299923,1.1160002,2.9830008,0.03471311128,0.1650606006,0.30348807,12.445,12.362,11.246,8.263,0.004102371948,7.71E+29,43.02135999,-25.54504026,-25.62803949,-26.74403967,-29.72704042,0.023,0.026,0.163,0.256,1,13.25,-24.74003996,0.066,0.004,0.004,90,2171911554021222400,GALAXY,GALAXY,BROADLINE,0.844255,0.945334,0.962749,0.945651,0.917774,0.121134,0.013446,0.009178656,0.008543648,0.017341,32.40779706,19.03245622,15.68787281,18.97668124,32.40779706,140.597549,-6.621046,-20.487087,-21.013304,-8.533092,104.397548,42.821047,0.398193076,56.687088,57.213305,44.733093,3.620248,3.3986,3.42892,3.37862,3.235771,5.887845257,5.52736467,5.576676062,5.494869893,5.262545255,0.566904,0.046848,0.033316,0.028888,0.085181,0.6713612599,2.01408378,0.02199999988,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1853,4,0.0928,0.52,1,1,1,0,1.012957,2.993466,16.495691,15.027952,15.482734,-22.50730596,18.4762,14.636959,0.004926332071,0.255281667,0.003969033,0.0027786442,0.0029181372,0.032580107,0.0050327093,11.367515,10.679438,-1.3063595,-1.3548746,-12.729546,-12.080303,39.86817427,40.38647831
25,42000,J083139.79+460800.8,0,0,08:31:40,+46:08:01,127.9166667,46.13361111,0.131065,615.6031536,123,24.74641774,124.4800034,130.7400055,0.9521186946,0.012920823,0.012629594,45.4665384,46.5149628,1.023059253,108.5158692,69.9877175,12.59778915,1.3,1.12,3.032800981,-7.931652146,2.612874798,85.400002,0.13499928,0.4630003,3.731,0.03828837927,0.3462166932,"""""",12.973,12.838,12.375,8.644,0.002888250294,1.31E+30,43.25154547,-25.97350461,-26.10850388,-26.57150418,-30.30250413,0.025,0.029,0.345,"""""",1,13.703,-25.24350411,0.058,0.005,0.005,90,618179280353912832,GALAXY,GALAXY,"""""",0.605158,0.649717,0.665797,0.662592,0.655922,0.132825,0.013431,0.007944304,0.007651818,0.018967,52.75978771,49.47973172,48.25650186,48.50214568,52.75978771,61.019547,31.172779,32.269558,30.305401,30.854271,24.380455,54.227223,0.6821130714,53.130444,55.094601,54.545731,3.900413,4.699876,4.224733,4.28856,3.508336,9.099366773,10.96445313,9.855980658,10.00488419,8.184680962,1.025291,0.114558,0.050977,0.050799,0.103729,0.8921503581,2.676451074,0.02199999988,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1314,1,0.1307,0.2,1,1,1,0,1.120376,3.233347,17.165983,15.55686,16.045607,-22.90089718,19.278954,15.191941,0.006434729583,0.3081518179,0.0053798584,0.0034469075,0.0035302788,0.04747254,0.0071623893,11.561856,10.893287,-0.9293968,-1.5145323,-12.528218,-12.437629,40.49536724,40.89254577
26,43000,J083411.09+580321.4,0,0,08:34:11,+58:03:22,128.5458333,58.05611111,0.093357,427.7070202,46.31000137,24.00587851,50.86999893,53.04000092,0.9590874445,0.0129982345,0.0127278995,45.8204382,46.7936442,1.021239561,81.16786721,52.03775124,9.366795223,1.22,1,2.116201933,-24.51812417,1.734591708,180,0.09600067,0.38299942,3.448,0.03828837927,0.4439481951,"""""",13.112,13.016,12.633,9.185,0.001754828503,3.84E+29,42.71883641,-25.04373143,-25.1397321,-25.52273152,-28.97073147,0.025,0.029,0.443,"""""",1,14.464,-23.69173215,0.12,0.015,0.015,90,2008710511406901248,GALAXY,GALAXY,AGN_BROADLINE,0.767526,0.777746,0.779322,0.777842,0.757932,0.320072,0.017833,0.012557,0.013084,0.029094,39.86775735,38.94533795,38.80145979,38.93658659,39.86775735,13.047886,127.242218,127.047852,126.428925,124.783318,166.952114,52.757782,0.7965113992,52.952148,53.571075,55.216682,21.091633,15.35481,15.052718,13.092183,15.421137,36.58537171,26.6343261,26.11031982,22.70959207,26.74937637,9.124625,0.390277,0.322274,0.227141,0.560474,0.8552829083,2.565848725,0.05700000003,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0573,1,0.053,0.04,1,1,1,0,1.1143465,3.4272085,16.52635,14.9130945,15.4120035,-22.74372839,18.839212,14.486526,0.007914621824,0.4749929567,0.006464697,0.0046278723,0.004566063,0.11279873,0.010228427,11.57824,10.356296,-0.8479471,-1.894527,-12.495959,-12.325944,39.66716965,40.15200654
